image,corruption,iqs,focus,illumination,fov,predicted_quality,recapture_feedback
18627_left.jpeg,fov_misalignment,0.23815630435491889,0.0018142916195249242,0.24443732944332303,0.6075100896077834,reject,Image is out of focus. Please refocus and ensure patient is still.; Uneven illumination detected. Check flash intensity and alignment.
18627_left.jpeg,jpeg_q25,0.416500005786653,0.001954891012981927,0.7192172903067596,0.6559679910963776,good,
32316_left.jpeg,baseline,0.4338604834278682,0.0003793715279976595,0.7200164124892401,0.7268119617817406,good,
32316_left.jpeg,defocus_blur,0.43391520278226875,3.976392007100511e-05,0.7200132031138754,0.7275787044975359,good,
32316_left.jpeg,low_light,0.4316482966084828,0.00012735439650057707,0.7169951449733983,0.7225962164367729,good,
32316_left.jpeg,uneven_illumination,0.3197221836667026,0.00016790200627863478,0.39918772683709997,0.7197572738848245,reject,Image is out of focus. Please refocus and ensure patient is still.; Uneven illumination detected. Check flash intensity and alignment.
32316_left.jpeg,fov_misalignment,0.23994015111112782,0.0003408484609631268,0.21406421077180077,0.6595253518264492,reject,Image is out of focus. Please refocus and ensure patient is still.; Uneven illumination detected. Check flash intensity and alignment.
32316_left.jpeg,jpeg_q25,0.4334272729609962,0.00017714960294116884,0.7188675980450734,0.7270110152161764,good,
2293_left.jpeg,baseline,0.40510416616679706,0.0007202305751154833,0.817756240839204,0.4744055585721181,good,
2293_left.jpeg,defocus_blur,0.40548556269708136,2.6617577327506788e-05,0.8177621539427553,0.4770326471447442,good,
2293_left.jpeg,low_light,0.4043576561057873,0.0001812201590444673,0.8166342983945932,0.4738526544162475,good,
2293_left.jpeg,uneven_illumination,0.37852834052488116,0.0002526630311962084,0.7427016591056128,0.4739267785017528,good,
2293_left.jpeg,fov_misalignment,0.1543958349657185,0.0007088251694386969,0.10396224313311886,0.47090207920540567,reject,Image is out of focus. Please refocus and ensure patient is still.; Uneven illumination detected. Check flash intensity and alignment.; Incomplete field of view. Ensure proper alignment with pupil.
2293_left.jpeg,jpeg_q25,0.4050320962516352,0.00019896189071813588,0.8180179861084523,0.4745848654295585,good,
19948_right.jpeg,baseline,0.420051376330166,0.00024653176505641907,0.8444075150074658,0.4976405334861217,good,
19948_right.jpeg,defocus_blur,0.420668691428284,1.720387727881654e-05,0.8444211485345304,0.5004576315611472,good,
19948_right.jpeg,low_light,0.4192874127968411,6.815779259830556e-05,0.842755986186807,0.4971822180576776,good,
19948_right.jpeg,uneven_illumination,0.30815331692157605,8.962860814826447e-05,0.5251618966618965,0.4972432065866119,reject,Image is out of focus. Please refocus and ensure patient is still.; Uneven illumination detected. Check flash intensity and alignment.; Incomplete field of view. Ensure proper alignment with pupil.
19948_right.jpeg,fov_misalignment,0.17283696419140243,0.00023512456798009134,0.14192198463281072,0.49228087897090655,reject,Image is out of focus. Please refocus and ensure patient is still.; Uneven illumination detected. Check flash intensity and alignment.; Incomplete field of view. Ensure proper alignment with pupil.
19948_right.jpeg,jpeg_q25,0.4194741091862663,0.00018732951358756939,0.8426728136171464,0.4978547704593201,good,
20304_left.jpeg,baseline,0.4301648807165905,0.00041242219633146103,0.7117394666203604,0.7235643940837271,good,
20304_left.jpeg,defocus_blur,0.43023423327227617,4.071686946764928e-05,0.7117396898253779,0.7244362203424275,good,
20304_left.jpeg,low_light,0.4282675355481811,0.00013413503136765193,0.7092763694899347,0.7198686088566275,good,
20304_left.jpeg,uneven_illumination,0.3251890668458532,0.0001739978978280806,0.4149567120524961,0.7195384738733933,reject,Image is out of focus. Please refocus and ensure patient is still.; Uneven illumination detected. Check flash intensity and alignment.
20304_left.jpeg,fov_misalignment,0.2381359966626714,0.0003708670385130831,0.21046149463278532,0.6573045069031652,reject,Image is out of focus. Please refocus and ensure patient is still.; Uneven illumination detected. Check flash intensity and alignment.
20304_left.jpeg,jpeg_q25,0.42992436053169925,0.0001674013317466806,0.7112961422192217,0.7236150008890921,good,
20279_left.jpeg,baseline,0.38074136052977603,0.0004706023802801663,0.7611632912310506,0.45658387058718497,good,
20279_left.jpeg,defocus_blur,0.3810713971553943,2.1102078321659063e-05,0.7611576931638658,0.4586310548668503,good,
20279_left.jpeg,low_light,0.37983768424045683,0.0001203630080331549,0.7594118835267853,0.455981519211475,good,
20279_left.jpeg,uneven_illumination,0.3924651245906007,0.0001626858984721401,0.7953653357691461,0.4560887308480427,good,
20279_left.jpeg,fov_misalignment,0.1593978457083302,0.0004650304607543019,0.12961973917999234,0.45537969924412475,reject,Image is out of focus. Please refocus and ensure patient is still.; Uneven illumination detected. Check flash intensity and alignment.; Incomplete field of view. Ensure proper alignment with pupil.
20279_left.jpeg,jpeg_q25,0.38054044352653954,0.00022908174263030096,0.760816253304514,0.4566524886916301,good,
18453_right.jpeg,baseline,0.3702237806600563,0.0006536385567466797,0.7168257209344046,0.47629329164126405,good,
18453_right.jpeg,defocus_blur,0.3707155707180775,2.86796055802707e-05,0.7167483560938395,0.4793686969720063,good,
18453_right.jpeg,low_light,0.369057754163489,0.00016721509202130411,0.7144841144406633,0.4756857122897932,good,
18453_right.jpeg,uneven_illumination,0.27925388708155463,0.00023004442170329608,0.4577396754538413,0.4758119316161154,reject,Image is out of focus. Please refocus and ensure patient is still.; Uneven illumination detected. Check flash intensity and alignment.; Incomplete field of view. Ensure proper alignment with pupil.
18453_right.jpeg,fov_misalignment,0.15036375433462792,0.0006448451399729154,0.09147095988379339,0.4723639212772443,reject,Image is out of focus. Please refocus and ensure patient is still.; Uneven illumination detected. Check flash intensity and alignment.; Incomplete field of view. Ensure proper alignment with pupil.
18453_right.jpeg,jpeg_q25,0.36956354713075934,0.00030506094150033295,0.7152098501464449,0.47647230081161407,good,
10807_left.jpeg,baseline,0.49156794873247633,0.0007303653265165613,0.891727490769704,0.7166847233298931,good,
10807_left.jpeg,defocus_blur,0.49151459356435734,4.474181976856606e-05,0.8917118165170943,0.7175902442218678,good,
10807_left.jpeg,low_light,0.4890953680748467,0.0002134400246160949,0.8903935076746571,0.7094890575154813,good,
10807_left.jpeg,uneven_illumination,0.35293737976097295,0.0002855444925733202,0.5001174579634018,0.7111282067070119,usable,
10807_left.jpeg,fov_misalignment,0.2640101425864107,0.0006604222133754172,0.28713559725359084,0.652994058649215,reject,Image is out of focus. Please refocus and ensure patient is still.; Uneven illumination detected. Check flash intensity and alignment.
10807_left.jpeg,jpeg_q25,0.4907105179503708,0.00018756034226730095,0.890098918775898,0.7164034889675986,good,
12888_right.jpeg,baseline,0.3746482669418928,0.0021954580638626716,0.5867587698015507,0.67361805714322,good,
12888_right.jpeg,defocus_blur,0.37488305174656705,8.673329784503019e-05,0.5868463818744364,0.6778084990855052,good,
12888_right.jpeg,low_light,0.3720552392824509,0.0005454663422363627,0.5817003577874723,0.6729677100797643,good,
12888_right.jpeg,uneven_illumination,0.28089111963917773,0.0008768461636547197,0.32085229945779886,0.672968305453945,reject,Image is out of focus. Please refocus and ensure patient is still.; Uneven illumination detected. Check flash intensity and alignment.
12888_right.jpeg,fov_misalignment,0.2186988689430895,0.0017268914636569706,0.17999266665544114,0.6200427161128893,reject,Image is out of focus. Please refocus and ensure patient is still.; Uneven illumination detected. Check flash intensity and alignment.
12888_right.jpeg,jpeg_q25,0.37408702711874275,0.0017065967620032655,0.5854735083159667,0.6739546420134126,good,
18492_right.jpeg,baseline,0.4663713776831383,0.00047831368307846517,0.8026701022125835,0.7409820657420109,good,
18492_right.jpeg,defocus_blur,0.4663105889627886,4.7771308282217165e-05,0.802665690723351,0.7414339547452116,good,
18492_right.jpeg,low_light,0.4640474806032264,0.00015043880960213473,0.8002886511387705,0.7355451087232637,good,
18492_right.jpeg,uneven_illumination,0.4279094359377714,0.00020518353062004053,0.6963996390824754,0.7363499553866281,good,
18492_right.jpeg,fov_misalignment,0.269529658268457,0.0004243901218552554,0.2918322825149182,0.6688744133579739,reject,Image is out of focus. Please refocus and ensure patient is still.; Uneven illumination detected. Check flash intensity and alignment.
18492_right.jpeg,jpeg_q25,0.4660094659779217,0.000298021626753117,0.8017671280378543,0.7410870500558858,good,
31008_left.jpeg,baseline,0.3901970505025505,0.0006210055573961055,0.7740764308975419,0.47608758986180966,good,
31008_left.jpeg,defocus_blur,0.3906048006343203,3.115553219789791e-05,0.7741457958362149,0.47856523951506375,good,
31008_left.jpeg,low_light,0.38963362357210923,0.00016100647377572974,0.7734400175877654,0.47546085930752424,good,
31008_left.jpeg,uneven_illumination,0.35972062379088354,0.00022087580810257375,0.6878213245215027,0.4755792395404664,usable,
31008_left.jpeg,fov_misalignment,0.15502115688798382,0.0006145897707447911,0.10495132252896376,0.47216943237819436,reject,Image is out of focus. Please refocus and ensure patient is still.; Uneven illumination detected. Check flash intensity and alignment.; Incomplete field of view. Ensure proper alignment with pupil.
31008_left.jpeg,jpeg_q25,0.3901814487463928,0.00032947049307284704,0.7742751642318881,0.47621341227201136,good,
981_left.jpeg,baseline,0.4668721922970104,0.0004692737573971848,0.8032880150144529,0.7421347101559722,good,
981_left.jpeg,defocus_blur,0.46692047634545114,4.515072819549922e-05,0.803272142663072,0.743028664488391,good,
981_left.jpeg,low_light,0.46501663884134026,0.00014813453046269717,0.8004830467141858,0.7391532747167606,good,
981_left.jpeg,uneven_illumination,0.34392914312648215,0.00019782137217694417,0.454440866673362,0.7391828449677387,usable,
981_left.jpeg,fov_misalignment,0.26383434452348803,0.000421083622788324,0.27493582925829807,0.6697534833358736,reject,Image is out of focus. Please refocus and ensure patient is still.; Uneven illumination detected. Check flash intensity and alignment.
981_left.jpeg,jpeg_q25,0.46628087411486835,0.00024080044239512807,0.8017308617485196,0.7423150093037139,good,
26112_left.jpeg,baseline,0.46850491324587695,0.0004997923152274308,0.7993874048172241,0.7540776185350302,good,
26112_left.jpeg,defocus_blur,0.46841437584810675,5.2812990224501695e-05,0.7993758943435452,0.7544467505271046,good,
26112_left.jpeg,low_light,0.46379549261564246,0.00015676362020358115,0.7973494293898075,0.7386419475245135,good,
26112_left.jpeg,uneven_illumination,0.3390042211603418,0.00021034259132096672,0.4402607291230678,0.7393153157229589,usable,
26112_left.jpeg,fov_misalignment,0.2556781737311961,0.0004401406648597615,0.24924090278772967,0.6730712059581873,reject,Image is out of focus. Please refocus and ensure patient is still.; Uneven illumination detected. Check flash intensity and alignment.
26112_left.jpeg,jpeg_q25,0.46859735890582344,0.0003038930401420901,0.7986509339282523,0.7557918992595133,good,
31943_left.jpeg,baseline,0.39254981364685915,0.00040753984194909367,0.7658996219354659,0.4972877201306659,good,
31943_left.jpeg,defocus_blur,0.39294419152543475,2.203627457935258e-05,0.7659152343133557,0.499460180023714,good,
31943_left.jpeg,low_light,0.39167282307726936,0.00010451076378561813,0.7640868499202824,0.4968024851986249,good,
31943_left.jpeg,uneven_illumination,0.36933308064087095,0.00014643587155053562,0.7001709560803729,0.49685868665648075,good,
